,panda,sea turtle,koala,peacock,lion,dolphin,octopus,snow leopard,quokka,sea otter,honeybee,elephant,kangaroo,penguin,giraffe,orangutan,chimpanzee
456,-6.499068260192871,-6.293006420135498,-8.738006591796875,-6.248727798461914,-2.391965866088867,-2.12881088256836,-4.817464828491211,-7.36504316329956,-7.505275726318359,-7.274707317352295,-8.425013542175293,-2.713571548461914,-6.990115165710449,-6.762869358062744,-3.707667112350464,-7.2684454917907715,-5.327564716339111
457,-5.179772853851318,-6.862685203552246,-7.860549926757812,-5.73987340927124,-3.7216477394104,-3.1873421669006348,-5.633875846862793,-6.253484725952148,-6.112060070037842,-6.387669563293457,-9.006087303161621,-3.30528211593628,-6.843444347381592,-7.102072715759277,-2.9531362056732178,-7.36836051940918,-6.132238864898682
458,-6.098630905151367,-7.123598098754883,-8.606691360473633,-6.231756210327148,-2.7022688388824463,-3.9851162433624254,-4.049869060516357,-5.577225208282471,-7.234070301055908,-5.652032852172852,-9.32071304321289,-3.604092836380005,-7.3730010986328125,-8.440101623535156,-3.059532642364502,-7.68053674697876,-7.479671955108643
459,-6.257813453674316,-7.158320426940918,-8.527194023132324,-6.565196514129639,-2.4241044521331787,-3.693596601486206,-5.795610427856445,-6.481774806976318,-7.440818786621094,-6.203432083129883,-8.184853553771973,-3.615963697433472,-7.767909526824951,-7.377370834350586,-3.272723436355591,-7.673678398132324,-6.0463433265686035
460,-7.608060836791992,-7.241645812988281,-7.908615589141846,-5.357668399810791,-2.283843278884888,-3.98858094215393,-4.737728595733643,-6.847395420074463,-7.258738040924072,-6.594849586486816,-8.381078720092773,-3.0894291400909424,-5.793583869934082,-8.966906547546387,-2.663348197937012,-7.789855003356934,-6.592673301696777
461,-8.123724937438965,-6.557164669036865,-7.222207546234131,-6.606102466583252,-2.8242645263671875,-2.98098373413086,-5.502554893493652,-7.091453075408936,-9.332512855529783,-6.0301594734191895,-8.992063522338867,-2.35684871673584,-5.861182689666748,-6.767527580261231,-2.9434971809387207,-7.418962478637695,-6.955890655517578
462,-8.262435913085938,-7.553549289703369,-6.874049663543701,-5.840815544128418,-3.789381504058838,-3.8247733116149902,-4.780540466308594,-7.110126495361328,-8.740717887878418,-6.006329536437988,-8.66500473022461,-3.054647922515869,-5.581393241882324,-8.233014106750488,-2.441751480102539,-6.671942710876465,-5.860476970672607
463,-7.595630645751953,-7.750884056091309,-7.227019309997559,-6.417816638946533,-2.545922040939331,-4.337054252624512,-4.758890151977539,-6.261482238769531,-7.419997215270996,-6.625157833099365,-8.4570951461792,-2.856367826461792,-6.618008136749268,-7.239377975463867,-3.3874764442443848,-7.460897445678711,-5.722580432891846
464,-7.705511569976807,-6.187900066375732,-6.497646331787109,-6.307110786437988,-2.5638442039489746,-3.9517884254455566,-4.023541927337647,-5.8428802490234375,-8.278246879577637,-6.287935733795166,-8.806253433227539,-2.9101881980896,-5.859527587890625,-6.620379447937012,-3.2160394191741943,-6.884046077728272,-5.807191371917725
465,-7.6327619552612305,-8.039434432983398,-7.182745456695557,-6.189515590667725,-2.742802858352661,-4.197309494018555,-5.066651821136475,-6.537027359008789,-6.655267238616943,-7.145878791809082,-8.39046859741211,-2.773120164871216,-6.055095672607422,-6.748936176300049,-2.559447288513184,-7.536742210388184,-5.908684253692627
466,-7.974512100219727,-7.345574378967285,-6.740874767303467,-6.690485954284668,-2.0562994480133057,-4.368477821350098,-4.889680862426758,-6.949039459228516,-7.555979251861572,-6.85057258605957,-8.928362846374512,-3.146066904067993,-5.205605030059815,-5.897447109222412,-2.836172342300415,-6.895539283752441,-5.581511497497559
467,-8.28866958618164,-8.78842830657959,-7.323242664337158,-6.181402206420898,-2.4766769409179688,-4.807947158813477,-5.248076438903809,-6.533237934112549,-7.172049045562744,-6.505616664886475,-8.334559440612793,-3.203785896301269,-5.656830310821533,-6.402705192565918,-2.673560380935669,-7.447884082794189,-6.491731643676758
468,-7.566816329956055,-7.555437088012695,-6.764650344848633,-5.173755645751953,-2.523154258728028,-4.009357452392578,-3.5683889389038086,-6.080698013305664,-7.375669479370117,-6.591141223907471,-7.618634700775146,-3.692150115966797,-5.514736175537109,-6.478679656982422,-3.4632139205932617,-6.359074115753174,-6.039139747619629
469,-9.291893005371094,-8.753207206726074,-7.796332836151123,-6.37276554107666,-1.9369930028915403,-5.561312198638916,-6.65629768371582,-6.164000034332275,-7.545369148254394,-7.662598133087158,-8.781018257141113,-4.125441074371338,-6.2984938621521,-6.846512317657471,-3.5931904315948486,-7.429771900177002,-6.809365749359131
470,-8.073752403259277,-6.990004062652588,-7.075780391693115,-5.817526817321777,-3.7464561462402335,-3.658344268798828,-3.4082369804382324,-5.842635631561279,-6.603993892669678,-5.172962665557861,-8.904223442077637,-3.585857391357422,-6.012054443359375,-7.75548505783081,-3.296103239059448,-7.843914031982422,-7.273775577545166
471,-7.122472286224365,-7.265134811401367,-7.774980545043945,-6.500998020172119,-4.0848002433776855,-4.4945454597473145,-5.920676708221436,-6.7253522872924805,-7.529352188110352,-6.449904441833496,-7.973842144012451,-2.783914089202881,-6.544204711914063,-6.641198635101318,-3.4863035678863525,-7.345169544219971,-6.050238132476807
472,-7.803651809692383,-6.374734878540039,-7.601396560668945,-6.263612270355225,-4.499813079833984,-4.547242164611816,-5.224717140197754,-6.946578979492188,-8.784563064575195,-5.467120170593262,-7.852951526641846,-3.782020568847656,-6.087912082672119,-7.760568618774414,-3.2400474548339844,-7.2649359703063965,-6.228706359863281
473,-7.307773590087891,-7.797115325927734,-8.06064224243164,-7.074692726135254,-3.545959234237671,-4.968422889709473,-5.248295783996582,-6.604126453399658,-7.521126270294189,-5.895572185516357,-8.47342300415039,-3.1944234371185303,-7.513520240783691,-6.544890403747559,-3.69408917427063,-7.388235092163086,-5.357823848724365
474,-8.117828369140625,-6.398514747619629,-7.09015703201294,-5.367520809173584,-3.242098093032837,-4.104659080505371,-4.500619411468506,-6.7555694580078125,-8.904348373413086,-5.9395270347595215,-8.528173446655273,-3.177163362503052,-6.869623184204102,-5.635172367095947,-2.6361305713653564,-7.754382133483887,-5.704580307006836
475,-7.689855575561523,-7.724428176879883,-8.432365417480469,-6.759354114532471,-4.758918762207031,-4.641135215759277,-5.387974262237549,-7.096470832824707,-6.158336162567139,-6.351965427398682,-8.590282440185547,-2.9230737686157227,-7.173184871673584,-7.221268177032471,-2.077676057815552,-8.085342407226562,-7.317280292510986
476,-7.535379409790039,-7.217142581939697,-7.866878032684326,-5.401256084442139,-3.402646064758301,-3.9131174087524414,-4.099790573120117,-6.446112632751465,-7.868700504302978,-6.360255718231201,-7.480446815490723,-3.083372116088867,-7.438201427459717,-5.942416191101074,-3.0267720222473145,-7.075319290161133,-6.355605125427246
477,-7.1816887855529785,-8.103065490722656,-7.936622142791748,-5.944509029388428,-3.643242359161377,-3.632904529571533,-5.369908332824707,-6.405022144317627,-6.121659755706787,-6.497277736663818,-8.353277206420898,-3.08915376663208,-6.849672317504883,-5.591146945953369,-2.727881669998169,-7.356255054473877,-5.856459617614746
478,-7.925758361816406,-7.464023590087891,-7.944669246673584,-6.086724281311035,-3.8154280185699454,-4.339789390563965,-3.9397294521331774,-6.2454705238342285,-6.728060722351074,-5.746880531311035,-8.62624740600586,-3.4696409702301025,-7.188113212585449,-6.8517279624938965,-2.129318952560425,-6.40243673324585,-7.354919910430908
479,-7.611213684082031,-8.480342864990234,-8.219094276428223,-6.320035457611084,-3.4524948596954346,-4.419442176818848,-5.448264598846436,-5.495814323425293,-5.820830345153809,-5.885470390319824,-8.698328971862793,-4.156469345092773,-7.077470779418945,-5.791509628295898,-2.69771671295166,-7.515991687774658,-6.891714096069336
480,-7.1033711433410645,-7.317728042602539,-8.84362506866455,-5.318761825561523,-3.1825156211853027,-2.8503060340881348,-2.765230417251587,-6.697404384613037,-4.682713985443115,-7.096039772033691,-8.15538501739502,-3.1051688194274902,-6.708909034729004,-6.794289588928223,-3.539517641067505,-7.455588340759277,-6.750329971313477
481,-6.453880310058594,-7.369744777679443,-7.364501953125,-6.816114902496338,-4.113386154174805,-2.3172085285186768,-4.249993324279785,-5.846177577972412,-6.699346542358398,-5.398476123809815,-8.66907024383545,-2.697262048721313,-6.937978744506836,-5.077791213989258,-3.8374812602996826,-7.299848079681396,-7.330107688903809
482,-8.048705101013184,-7.738254547119141,-7.435269355773926,-7.168210983276367,-5.10211992263794,-2.5097994804382324,-3.108893871307373,-6.435071468353272,-7.624371528625488,-5.337937355041504,-7.660022258758545,-3.6016554832458496,-6.612423896789551,-6.644472599029541,-2.917307615280152,-6.6860527992248535,-7.130349159240723
483,-6.963326454162598,-8.448057174682617,-7.548686981201172,-7.068694114685059,-3.816333055496216,-3.210535287857056,-3.9112894535064697,-5.968772411346436,-5.61790132522583,-6.101916790008545,-7.8619208335876465,-3.091895341873169,-7.369300842285156,-5.532864570617676,-4.163226127624512,-7.147895336151123,-6.107194423675537
484,-8.33471965789795,-8.12120532989502,-5.839585781097412,-5.896185874938965,-3.7744290828704834,-4.467487335205078,-2.6239709854125977,-7.031954288482666,-8.167335510253906,-7.127795219421387,-7.435556411743164,-3.276207685470581,-6.312624931335449,-5.694339275360107,-3.3277361392974854,-7.429787158966064,-6.127803802490234
485,-7.678714752197266,-8.830053329467773,-6.771232604980469,-6.623820781707764,-4.660096168518066,-3.176274538040161,-3.2997939586639404,-6.036251068115234,-6.125718116760254,-6.367063045501709,-7.457692623138428,-2.7958872318267822,-6.2811360359191895,-6.026573657989502,-2.894437313079834,-8.035888671875,-7.194243431091309
486,-7.057036399841309,-9.994120597839355,-7.591796875,-5.419447422027588,-4.726634979248047,-2.963438034057617,-3.6105782985687256,-5.634638786315918,-8.213189125061035,-6.313416481018066,-8.0493745803833,-4.350037574768066,-6.489456653594971,-4.58912992477417,-4.579240322113037,-7.382983684539795,-5.682310581207275
487,-8.515142440795898,-9.429519653320312,-7.764641761779785,-6.793307304382324,-4.828258514404297,-3.84066104888916,-4.637651920318604,-6.196498870849609,-8.006346702575684,-6.1980695724487305,-7.267865180969238,-4.152769088745117,-6.684267520904541,-5.5585761070251465,-3.124612331390381,-8.417847633361816,-7.148582458496094
488,-7.9373064041137695,-7.260794162750244,-6.906439781188965,-7.155033588409424,-4.586408615112305,-3.0774078369140625,-2.461874008178711,-5.534918308258057,-6.69567346572876,-5.401585578918457,-7.280826568603516,-3.4879188537597656,-6.350970268249512,-5.12316370010376,-2.9272654056549072,-7.270320415496826,-7.246166229248047
489,-8.024336814880371,-8.530191421508789,-7.403511047363281,-6.861754894256592,-3.892545938491821,-3.9699547290802,-5.15902853012085,-5.629782676696777,-8.754237174987793,-6.07844352722168,-7.327553272247314,-4.028362274169922,-6.777317523956299,-5.31674861907959,-2.9003913402557373,-7.792977333068848,-6.423430919647217
490,-7.851529598236084,-9.003275871276855,-7.620489597320557,-6.411581993103027,-4.286625385284424,-3.8402676582336426,-4.243529796600342,-6.075900554656982,-5.994776248931885,-6.620886325836182,-9.002405166625977,-3.818947315216065,-5.943467617034912,-6.463794708251953,-2.089282751083374,-7.947071075439453,-6.910667419433594
491,-8.698667526245117,-7.97209358215332,-7.453293323516846,-6.917726516723633,-4.378296375274658,-3.500509738922119,-5.147823810577393,-6.144626140594482,-9.597073554992676,-5.92405366897583,-8.15986156463623,-3.2954258918762207,-6.422582626342773,-5.483725547790527,-2.9940755367279053,-7.599028587341309,-6.361729145050049
492,-7.867410659790039,-6.704542636871338,-7.554679870605469,-5.467487335205078,-4.4194440841674805,-2.442763566970825,-4.139028072357178,-6.65779972076416,-8.976978302001953,-5.726090908050537,-7.24407434463501,-3.4646122455596924,-6.551272392272949,-5.729382991790772,-3.0445032119750977,-7.334639549255371,-6.333873748779297
493,-7.310746669769287,-8.915775299072266,-7.978700160980225,-7.058184146881104,-3.645816326141357,-3.932708263397217,-5.657134532928467,-6.193603038787842,-7.588860988616943,-5.549039363861084,-8.434170722961426,-3.5853066444396973,-6.953276634216309,-5.177268981933594,-4.036850452423096,-8.034902572631836,-6.41437292098999
494,-8.895923614501953,-7.855253219604492,-6.81430196762085,-6.225905895233154,-4.22948169708252,-4.167838096618652,-4.4375104904174805,-6.709617614746094,-8.945924758911133,-5.89789342880249,-7.385759830474853,-3.4766409397125244,-6.360122680664063,-6.412821769714356,-2.661701202392578,-7.901628017425537,-6.587085723876953
495,-8.133711814880371,-7.686224460601807,-8.200572967529297,-6.247531890869141,-4.155942916870117,-4.1864166259765625,-4.833554267883301,-6.8315110206604,-7.8877997398376465,-7.446866989135742,-6.58286190032959,-3.719882249832153,-6.9678635597229,-7.484784126281738,-2.2841336727142334,-8.611892700195312,-6.043972015380859
496,-7.922739505767822,-8.641032218933105,-8.017717361450195,-5.305385112762451,-3.700681209564209,-3.8538451194763184,-3.657187223434448,-6.183486461639404,-8.51846981048584,-6.736807346343994,-7.221829414367676,-3.7690272331237793,-6.475639343261719,-6.634698867797852,-3.640920639038086,-8.149724006652832,-6.5730719566345215
497,-8.69126033782959,-8.268108367919922,-8.719722747802734,-6.744507312774658,-4.262247562408447,-4.026546001434326,-5.438169002532959,-6.510913848876953,-7.542154788970947,-5.989453315734863,-7.620371341705322,-4.785998821258545,-6.902831077575684,-6.646182060241699,-2.373114109039306,-8.670101165771484,-7.62214469909668
498,-8.132802963256836,-7.82081127166748,-7.604946613311768,-5.934006214141846,-4.085685253143311,-4.093935489654541,-3.353068590164185,-5.874105453491211,-6.542852878570557,-5.743099689483643,-7.682170391082764,-4.123683452606201,-6.43277645111084,-6.628287315368652,-2.624855756759644,-6.965410709381104,-7.576943397521973
499,-8.826868057250977,-8.35927963256836,-8.473102569580078,-7.251358985900879,-4.018856525421143,-4.863047122955322,-5.147581577301025,-6.172519683837891,-5.736015796661377,-6.040242671966553,-7.706052780151367,-4.888116359710693,-6.8726806640625,-6.639801979064941,-3.478136777877808,-8.258546829223633,-7.399040699005127
500,-7.013938903808594,-7.351247787475586,-8.098030090332031,-7.0294365882873535,-4.556557655334473,-4.718645095825195,-4.729894638061523,-8.495855331420898,-3.6137077808380127,-7.043026924133301,-7.414066314697266,-2.363330602645874,-6.813321590423584,-6.382843494415283,-3.0703485012054443,-9.063860893249512,-7.497236728668213
501,-8.010459899902344,-7.79033088684082,-7.125979423522949,-7.397669792175293,-3.8692467212677,-2.8752148151397705,-6.414137363433838,-8.114970207214355,-6.294086456298828,-6.851015090942383,-8.623263359069824,-3.205554246902466,-6.437334537506104,-6.192525863647461,-4.527952671051025,-9.306493759155272,-5.667749404907227
502,-8.560832977294922,-9.284292221069336,-7.646083831787109,-6.4355669021606445,-4.58872652053833,-4.329813480377197,-4.939393043518066,-6.971860408782959,-8.46098518371582,-7.463492393493652,-8.182341575622559,-4.68330717086792,-6.346373558044434,-7.329174995422363,-4.034883975982666,-8.330941200256348,-7.0454325675964355
503,-8.078566551208496,-10.196409225463867,-8.046147346496582,-6.675691604614258,-3.383082628250122,-4.17202091217041,-4.655610084533691,-5.919037342071533,-6.1867876052856445,-5.975149154663086,-9.46820831298828,-3.2599470615386963,-7.456502437591553,-5.8708367347717285,-4.918295860290527,-8.365486145019531,-5.866711616516113
504,-8.540438652038574,-7.047041416168213,-7.306048393249512,-5.723276615142822,-3.5651087760925293,-2.8744702339172363,-3.191399574279785,-7.42494010925293,-8.528325080871582,-6.244628429412842,-8.21871566772461,-4.462685108184815,-6.820037364959717,-7.585970878601074,-4.79464054107666,-8.087286949157715,-5.018996715545654
505,-8.893498420715332,-8.78322696685791,-8.45524787902832,-6.168725967407227,-4.60992956161499,-5.441344738006592,-6.293120384216309,-7.055239677429199,-9.05695343017578,-8.325057029724121,-8.105203628540039,-5.245676517486572,-6.44913387298584,-7.542163848876953,-5.568412780761719,-11.289874076843262,-6.6992316246032715
506,-8.011700630187988,-7.57179069519043,-7.354269981384277,-6.281492710113525,-3.482721328735352,-2.176090240478516,-4.14862871170044,-6.09970235824585,-7.360527992248535,-6.561302661895752,-7.642562389373779,-3.685588836669922,-6.313343524932861,-5.0615434646606445,-4.229024410247803,-7.917799472808838,-5.266604900360107
507,-8.276865005493164,-9.778295516967772,-8.073478698730469,-5.383440017700195,-4.024014949798584,-3.805237293243408,-4.905390739440918,-6.415817260742188,-6.275280952453613,-7.1083502769470215,-7.964972972869873,-4.539573192596436,-7.093708515167236,-5.296658515930176,-3.503962278366089,-8.592605590820312,-5.723245143890381
508,-8.797789573669434,-6.2710862159729,-8.888794898986816,-7.222609043121338,-3.5610666275024414,-3.969284057617188,-2.324910879135132,-6.821234703063965,-7.864870071411133,-6.344313144683838,-8.365233421325684,-5.441633224487305,-7.983968734741211,-5.527034759521484,-6.113348484039307,-9.252408027648926,-7.545162200927734
509,-8.336803436279297,-9.42324447631836,-8.0206880569458,-6.093588352203369,-2.4531545639038086,-4.46656608581543,-5.391517162322998,-6.091354370117188,-7.957870483398437,-6.99270486831665,-8.52096176147461,-4.047605514526367,-7.504149436950684,-5.031368732452393,-3.944387435913086,-8.301722526550293,-5.94404935836792
510,-7.793608665466309,-8.994050025939941,-8.800909996032715,-6.589651107788086,-2.9109973907470703,-3.8778038024902335,-2.332084894180298,-7.550880908966064,-6.666289329528809,-6.377556800842285,-7.850747108459473,-3.403047561645508,-6.298732757568359,-6.367718696594238,-4.976215839385986,-7.932719230651855,-5.838074684143066
511,-8.52463436126709,-7.468023777008057,-8.723368644714355,-7.430427074432373,-2.590985059738159,-3.583770513534546,-6.274354934692383,-6.731686592102051,-7.612122058868408,-7.322106838226318,-8.23893928527832,-2.0230424404144287,-6.740340232849121,-6.360650062561035,-4.448704242706299,-9.161336898803713,-6.439277648925781
512,-7.082110404968262,-7.359250068664551,-7.435316562652588,-6.976948261260986,-5.596953392028809,-2.8135597705841064,-4.253659725189209,-8.197063446044922,-5.490366458892822,-7.834273338317871,-6.243381500244141,-5.180215835571289,-6.454899787902832,-7.882658004760742,-4.746140956878662,-8.161600112915039,-5.545813083648682
513,-7.862065315246582,-8.488967895507812,-7.971253871917725,-6.767364025115967,-2.326617479324341,-3.653858423233032,-7.009256839752197,-7.247241973876953,-8.351075172424316,-9.49158000946045,-7.456421852111816,-3.879906892776489,-7.093348026275635,-7.129337787628174,-4.239989280700684,-7.810766220092773,-4.678859710693359
514,-8.623429298400879,-7.369062900543213,-7.842774868011475,-6.929612636566162,-3.3065121173858643,-4.041464805603027,-4.852353572845459,-6.461825370788574,-9.526934623718262,-7.303536891937256,-8.284218788146973,-4.5496673583984375,-7.682946681976318,-5.722455024719238,-4.328221797943115,-8.415614128112793,-6.372549533843994
515,-8.539709091186523,-8.201457023620605,-8.616783142089844,-6.665798187255859,-3.070408344268799,-4.493001461029053,-7.230100631713867,-7.703357219696045,-7.670658111572266,-9.557100296020508,-7.716367721557617,-4.2283148765563965,-6.623928070068359,-8.730611801147461,-3.844383716583252,-9.571343421936035,-6.09934139251709
516,-7.328323364257812,-6.51448392868042,-7.992001056671143,-6.14767599105835,-2.553784132003784,-2.472919225692749,-5.019572734832764,-7.0766706466674805,-7.85269021987915,-8.524300575256348,-6.777344703674316,-3.778673887252808,-6.841141223907471,-5.975004196166992,-3.996090888977051,-7.610034465789795,-5.619433403015137
517,-7.790205001831055,-8.674346923828125,-8.538084030151367,-5.895980358123779,-2.631882667541504,-4.767531394958496,-6.389304637908936,-6.842080593109131,-6.269412040710449,-7.978599548339844,-7.311524391174316,-4.282280921936035,-6.805080413818359,-5.784209728240967,-3.213376045227051,-8.413938522338867,-6.505810737609863
518,-8.395405769348145,-7.690525054931641,-7.883317470550537,-7.689842224121094,-3.436615467071533,-6.175623416900635,-3.998340606689453,-6.251363277435303,-8.34842300415039,-7.887420654296875,-7.888374328613281,-5.3019890785217285,-7.554463863372803,-5.675023555755615,-4.521749496459961,-8.471638679504395,-7.408675670623779
519,-7.966695308685303,-8.545146942138672,-8.471722602844238,-5.968486309051514,-2.1881070137023926,-4.546821117401123,-7.051237106323242,-7.070904731750488,-8.324105262756348,-7.690961360931396,-8.29690170288086,-4.70713472366333,-6.809737205505371,-6.148406982421875,-3.381814956665039,-8.202248573303223,-5.5725626945495605
520,-5.389125347137451,-7.012446403503418,-7.935377597808838,-4.907250881195068,-3.7576441764831534,-3.544710636138916,-5.037563800811768,-6.7631425857543945,-6.119415760040283,-6.388741970062256,-8.546891212463379,-3.786036968231201,-6.401471614837647,-6.076564788818359,-3.3105413913726807,-7.411825180053711,-6.6754326820373535
521,-6.456534385681152,-5.365706443786621,-7.584205150604248,-6.260087490081787,-3.44787859916687,-3.225728750228882,-6.380837440490723,-6.723857402801514,-7.136450290679932,-6.498127460479736,-8.336727142333984,-3.4743010997772217,-6.334758758544922,-6.253697872161865,-3.319038152694702,-7.654757499694824,-5.984794616699219
522,-7.089136600494385,-5.993375301361084,-7.337080478668213,-5.667803287506104,-3.7564139366149902,-3.7387871742248535,-5.451303482055664,-7.38446569442749,-8.637359619140625,-7.944270133972168,-7.937912940979004,-3.3685555458068848,-6.234560012817383,-8.244462966918945,-2.9924535751342773,-7.336364269256592,-5.7251410484313965
523,-7.054021835327148,-7.62165355682373,-7.38388204574585,-6.614170551300049,-3.4730141162872314,-4.735589981079102,-5.302599906921387,-6.263499736785889,-6.659611701965332,-6.538623332977295,-8.323555946350098,-3.242639780044556,-6.886566638946533,-6.517110347747803,-3.171758890151977,-7.464345932006836,-5.663333415985107
524,-7.389561653137207,-6.302566051483154,-6.481156349182129,-6.204428195953369,-3.4052553176879883,-3.892823219299317,-4.838801383972168,-7.23903226852417,-7.34027099609375,-6.606528282165527,-8.83659839630127,-3.6035079956054688,-5.818018436431885,-8.028522491455078,-2.852877855300904,-7.248873233795166,-5.685237884521484
525,-6.238603591918945,-8.489659309387207,-7.873589992523193,-6.9175333976745605,-4.139520645141602,-3.821601867675781,-6.294506549835205,-7.116852760314941,-6.758809566497803,-7.651524543762207,-8.257845878601074,-3.7022457122802734,-6.435328483581543,-6.871548652648926,-2.588160514831543,-7.45448112487793,-5.452388286590576
526,-7.0516862869262695,-7.888417243957519,-7.243636608123779,-5.982354164123535,-3.4984912872314453,-3.872007369995117,-5.072446823120117,-6.1778669357299805,-8.44150161743164,-6.969748020172119,-7.584651947021484,-3.210203170776367,-6.649754524230957,-5.933510780334473,-3.3878865242004395,-7.247289657592773,-5.226501941680908
527,-6.406093120574951,-7.610740661621094,-7.853097438812256,-5.785747528076172,-3.411379337310791,-3.8867850303649902,-5.287261009216309,-5.8621506690979,-6.88202714920044,-7.014459133148193,-8.043012619018555,-3.652092456817627,-6.708695411682129,-6.68499231338501,-3.184619665145874,-7.5402631759643555,-5.864760875701904
528,-8.265494346618652,-6.160943984985352,-8.339542388916016,-4.9497389793396,-3.6123571395874015,-1.7988786697387695,-3.0864369869232178,-6.791968822479248,-10.153173446655272,-8.418688774108887,-7.097579956054688,-5.438423156738281,-7.695669651031494,-8.412725448608398,-5.447381496429443,-8.406417846679688,-6.9293036460876465
529,-6.804242134094238,-8.00304126739502,-8.11452579498291,-6.292172431945801,-5.131635665893555,-5.627177238464356,-5.931170463562012,-6.213064670562744,-7.791254997253418,-7.974805355072021,-9.15571117401123,-4.457818031311035,-6.76390552520752,-6.25145435333252,-4.674018383026123,-7.74838924407959,-5.889046669006348
530,-6.777856349945068,-10.503313064575195,-7.254654884338379,-6.62359094619751,-3.4277729988098145,-5.81244707107544,-4.882965564727783,-7.331367492675781,-7.109303951263428,-8.160481452941895,-8.97895622253418,-4.1482253074646,-6.890097618103027,-7.84941291809082,-4.366234302520752,-8.347683906555176,-5.972361087799072
531,-6.6484055519104,-7.946008205413818,-8.3233060836792,-7.991864204406738,-2.7634024620056152,-4.47907304763794,-5.5081467628479,-6.577632904052734,-8.957863807678223,-7.604598999023437,-9.36068058013916,-2.9451003074646,-7.201084136962891,-6.928475379943848,-4.570497512817383,-7.3487138748168945,-4.803807258605957
532,-6.8718791007995605,-7.079103469848633,-8.185545921325684,-6.155479431152344,-3.887952327728272,-4.017398357391357,-4.34822940826416,-6.560234069824219,-8.890056610107422,-7.891839981079102,-8.373456001281738,-3.7154698371887207,-6.936517238616943,-8.608247756958008,-3.6909608840942383,-7.134730339050293,-5.568230628967285
533,-7.212340831756592,-8.13858699798584,-7.825586318969727,-7.216892719268799,-2.1515440940856934,-4.423622608184815,-5.913625240325928,-6.216215133666992,-7.678156852722168,-8.073198318481445,-8.696807861328125,-2.80855131149292,-7.106366157531738,-6.239744186401367,-4.488993167877197,-7.866958141326904,-5.193479061126709
534,-7.619190216064453,-7.736700057983398,-7.07302713394165,-6.3890299797058105,-3.004969835281372,-4.107227325439453,-4.28574275970459,-6.657385349273682,-8.625032424926758,-6.913822650909424,-8.796006202697754,-3.445084810256958,-7.196949481964111,-5.731982231140137,-3.9703786373138414,-7.5214033126831055,-5.127105712890625
535,-7.619194507598877,-7.943957328796387,-8.178937911987305,-6.24607515335083,-2.683518886566162,-4.33659029006958,-5.250759124755859,-6.26071310043335,-7.287237167358398,-7.904364109039307,-8.858527183532715,-3.474600315093994,-7.102621555328369,-7.054312229156494,-3.914649486541748,-8.181839942932129,-6.28980016708374
536,-7.282776832580566,-7.519169807434082,-8.392342567443848,-6.114850997924805,-2.128171682357788,-4.250572204589844,-5.531021595001221,-6.022377967834473,-9.003704071044922,-9.087218284606934,-8.347874641418457,-3.657910108566284,-7.002596378326416,-7.028121948242188,-5.015584468841553,-7.190991401672363,-4.922972202301025
537,-7.313823699951172,-7.591178894042969,-8.059273719787598,-6.395550727844238,-2.458378791809082,-3.991238594055176,-6.196269989013672,-6.435421466827393,-7.1944074630737305,-7.866931438446045,-8.741959571838379,-4.130852699279785,-7.1560821533203125,-6.119720935821533,-3.7795064449310303,-8.125134468078613,-5.473606109619141
538,-8.367568016052246,-7.364452838897705,-9.001028060913086,-4.973387241363525,-3.671555757522583,-5.817632675170898,-3.075224161148072,-6.0424675941467285,-10.736212730407717,-8.252707481384277,-7.503570556640625,-4.315689086914063,-10.151336669921877,-7.014326095581055,-6.725216865539551,-8.771986961364746,-6.94496488571167
539,-8.752716064453125,-8.923712730407715,-8.417804718017578,-6.3661651611328125,-1.882652759552002,-5.358084201812744,-7.752689361572266,-7.109192848205566,-11.002534866333008,-9.125433921813965,-8.908835411071777,-4.109367847442627,-8.029173851013184,-7.310617446899414,-4.558230876922607,-8.89633846282959,-5.364778995513916
540,-6.9542388916015625,-7.995645523071289,-7.365318298339844,-6.523332118988037,-2.9119017124176025,-4.805243492126465,-4.829740047454834,-6.17038106918335,-7.471424102783203,-6.491222858428955,-7.222153663635254,-3.822683572769165,-6.0240583419799805,-8.733065605163574,-3.0784482955932617,-7.306967258453369,-4.941391944885254
541,-7.800480365753174,-9.58058738708496,-7.346104145050049,-8.280234336853027,-3.067817211151123,-5.352996349334717,-6.299659252166748,-6.764856338500977,-9.122483253479004,-5.691017150878906,-9.090446472167969,-3.738390445709229,-6.193115711212158,-7.501885890960693,-3.4164469242095947,-8.040850639343262,-5.19212532043457
542,-7.263890266418457,-6.214272499084473,-6.788404941558838,-7.203157424926758,-3.80853009223938,-4.119427680969238,-4.922672271728516,-7.2849040031433105,-10.172609329223633,-5.388683319091797,-8.071779251098633,-3.7408058643341056,-6.187012195587158,-7.635593891143799,-3.328131437301636,-8.092966079711914,-5.831132888793945
543,-7.108347415924072,-7.601722240447998,-7.652915000915527,-7.301764965057373,-2.766761302947998,-4.512959003448486,-6.006425380706787,-6.917730808258057,-9.15183162689209,-6.355537414550781,-8.301132202148438,-2.4357352256774902,-7.495004653930664,-7.889878273010254,-4.394367218017578,-8.374323844909668,-4.999484062194824
